generation,best_fitness,median_fitness
0,0.025550,0.025550
1,0.001952,0.025550
2,0.001952,0.023776
3,0.001952,0.023598
4,0.001952,0.013307
5,0.001952,0.011178
6,0.001952,0.011178
7,0.001952,0.009404
8,0.001952,0.009404
9,0.001952,0.009404
10,0.001952,0.009404
11,0.001952,0.009404
12,0.001952,0.009404
13,0.001952,0.009404
14,0.001952,0.009404
15,0.001952,0.009404
16,0.001952,0.009404
17,0.001952,0.009404
18,0.001952,0.009404
19,0.001952,0.009404
